"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2020-12-25",,,"15.66",,,"0.00",,"0.0","0.0","47","59","26",,,"  240","  230",,,,,"28.0","34.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2020-12-26",,,"8.72",,,"0.00",,"0.0","0.0","29","39","22",,,"  270","  210",,,,,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2020-12-27",,,"3.13",,,"0.00",,"0.0","0.0","32","45","22",,,"  170","  170",,,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2020-12-28",,,"7.16",,,"0.00",,"0.0","0.0","40","58","30",,,"  240","  240",,,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2020-12-29",,,"7.83",,,"0.00",,"0.0","0.0","43","48","27",,,"  350","  340",,,,,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2020-12-30",,,"5.37",,,"0.02",,"0.0","0.0","35","50","24",,,"  230","  210",,,,,"16.1","21.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2020-12-31",,,"8.72",,,"0.06",,"0.0","0.0","48","57","42",,,"   20","   30",,,,,"19.9","23.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-01",,,"8.72",,,"0.65",,"0.0","0.0","43","44","36",,,"  140","  140",,,,,"19.9","21.0",,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-02",,,"6.93",,,"0.01",,"0.0","0.0","47","66","37",,,"  290","  240",,,,,"14.1","19.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-03",,,"8.28",,,"0.91",,"0.0","0.0","46","50","39",,,"   60","   60",,,,,"16.1","19.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-04",,,"5.82",,,"0.00",,"0.0","0.0","41","47","34",,,"  360","   20",,,,,"16.1","21.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-05",,,"4.70",,,"0.00",,"0.0","0.0","42","50","38",,,"  360","  350",,,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-06",,,"9.62",,,"0.00",,"0.0","0.0","41","48","32",,,"  340","  360",,,,,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-07",,,"4.70",,,"0.00",,"0.0","0.0","37","48","26",,,"  340","  340",,,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-08",,,"7.61",,,"0.00",,"0.0","0.0","38","43","32",,,"  350","   40",,,,,"15.0","19.0",,,,,,"    1",,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-09",,,"11.41",,,"0.00",,"0.0","0.0","36","47","30",,,"  340","  340",,,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-10",,,"4.92",,,"0.00",,"0.0","0.0","40","52","27",,,"  360","   10",,,,,"19.9","25.1",,,,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-11",,,"2.91",,,"0.02",,"0.0","0.0","35","46","26",,,"  240","  230",,,,,"8.9","12.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-12",,,"2.24",,,"0.00",,"0.0","0.0","42","53","31",,,"  200","   60",,,,,"10.1","12.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-13",,,"3.36",,,"0.00",,"0.0","0.0","38","54","26",,,"  210","  240",,,,,"13.0","16.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-14",,,"3.58",,,"0.00",,"0.0","0.0","42","57","32",,,"  360","  360",,,,,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-15",,,"6.49",,,"0.17",,"0.0","0.0","40","55","29",,,"  180","  180",,,,,"17.0","23.0",,,"    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-16",,,"8.05",,,"0.02",,"0.0","0.0","42","46","33",,,"  290","  300",,,,,"18.1","23.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-17",,,"9.84",,,"0.00",,"0.0","0.0","39","50","29",,,"  260","  250",,,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-18",,,"8.72",,,"0.00",,"0.0","0.0","40","49","32",,,"  280","  300",,,,,"23.9","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-19",,,"8.05",,,"0.00",,"0.0","0.0","41","57","26",,,"  250","  240",,,,,"21.9","29.1",,,,,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-20",,,"8.95",,,"0.00",,"0.0","0.0","42","51","27",,,"  310","  290",,,,,"29.1","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-21",,,"7.83",,,"0.00",,"0.0","0.0","39","58","25",,,"  260","  240",,,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-22",,,"9.17",,,"0.00",,"0.0","0.0","46","55","30",,,"  280","  280",,,,,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-23",,,"7.83",,,"0.00",,"0.0","0.0","35","40","24",,,"  350","  350",,,,,"23.0","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-24",,,"3.80",,,"0.01",,"0.0","0.0","30","43","19",,,"  210","  210",,,,,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-25",,,"4.92",,,"0.62",,"0.0","0.0","38","44","34",,,"   50","   60",,,,,"13.0","16.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-26",,,"5.82",,,"0.44",,"0.0","0.0","38","44","35",,,"   50","  120",,,,,"12.1","15.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-27",,,"7.61",,,"0.00",,"0.0","0.0","43","50","37",,,"   30","   20",,,,,"15.0","21.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-28",,,"16.11",,,"0.01",,"0.2","0.0","36","40","27",,,"  350","  340",,,,,"31.1","42.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-29",,,"9.40",,,"0.00",,"0.0","0.0","29","36","21",,,"  340","  330",,,,,"21.9","27.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-30",,,"3.58",,,"0.00",,"0.0","0.0","28","40","17",,,"  350","  350",,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-01-31",,,"8.28",,,"0.72",,"3.0","1.2","32","33","30",,,"  360","   20",,,,,"15.0","19.9",,,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-01",,,"14.32",,,"0.00",,"0.0","1.2","32","33","30",,,"  360","  350",,,,,"21.9","28.0",,,"    1",,,,,"    1",,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-02",,,"14.09",,,"0.02",,"0.1","0.0","35","41","33",,,"  330","  330",,,,,"25.9","36.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-03",,,"10.51",,,"0.00",,"0.0","0.0","39","49","31",,,"  320","  310",,,,,"25.1","34.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-04",,,"6.49",,,"0.00",,"0.0","0.0","39","54","25",,,"  190","  200",,,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-05",,,"11.18",,,"0.11",,"0.0","0.0","45","52","38",,,"  210","  210",,,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-06",,,"7.61",,,"0.00",,"0.0","0.0","45","56","30",,,"  260","  250",,,,,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-07",,,"9.17",,,"0.62",,"0.1","0.0","40","46","33",,,"  170","  170",,,,,"21.0","29.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-08",,,"5.59",,,"0.00",,"0.0","0.0","35","44","26",,,"  180","  150",,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-09",,,"4.92",,,"0.23",,"0.0","0.0","39","58","30",,,"   40","   40",,,,,"18.1","23.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-10",,,"5.82",,,"0.00",,"0.0","0.0","41","44","34",,,"   80","   40",,,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-11",,,"8.50",,,"0.55",,"1.1","0.0","38","39","31",,,"   30","   20",,,,,"16.1","21.9",,,"    1",,,"    1",,"    1",,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-12",,,"9.40",,,"0.27",,"1.5","2.0","31","31","29",,,"   40","   30",,,,,"15.0","18.1",,,"    1",,,"    1",,"    1",,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-13",,,"10.74",,,"0.37",,"0.0","2.0","30","32","29",,,"   10","   20",,,,,"16.1","21.9",,,"    1",,,,,"    1",,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-14",,,"9.40",,,"0.27",,"0.0","1.2","31","34","30",,,"   10","  350",,,,,"16.1","21.0",,,"    1",,,,,"    1",,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-15",,,"6.71",,,"0.23",,"0.0","0.0","35","39","34",,,"   20","   70",,,,,"13.0","16.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-16",,,"11.18",,,"0.41",,"0.0","0.0","42","53","33",,,"  230","  300",,,,,"23.9","31.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-17",,,"8.28",,,"0.00",,"0.0","0.0","35","42","26",,,"  360","   10",,,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-18",,,"10.07",,,"0.67",,"0.0","0.0","32","33","30",,,"  320","   10",,,,,"17.0","21.0",,,"    1",,,"    1",,"    1",,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-19",,,"8.50",,,"0.24",,"0.0","0.0","33","38","30",,,"  360","  350",,,,,"15.0","19.9",,,"    1",,,,,"    1",,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-20",,,"9.62",,,"0.00",,"0.0","0.0","32","40","25",,,"  310","  320",,,,,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-21",,,"4.70",,,"0.00",,"0.0","0.0","30","41","19",,,"   20","   20",,,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-22",,,"8.50",,,"0.31",,"0.0","0.0","35","46","29",,,"  310","  300",,,,,"25.1","30.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-23",,,"9.84",,,"0.00",,"0.0","0.0","46","63","33",,,"  250","  260",,,,,"23.9","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-24",,,"8.50",,,"0.00",,"0.0","0.0","48","68","31",,,"  210","  200",,,,,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-25",,,"7.16",,,"0.00",,"0.0","0.0","54","60","37",,,"  360","   10",,,,,"21.9","27.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-26",,,"6.49",,,"0.25",,"0.0","0.0","42","47","32",,,"   90","  140",,,,,"14.1","19.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-27",,,"6.49",,,"0.30",,"0.0","0.0","43","53","40",,,"  220","  220",,,,,"15.0","19.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-02-28",,,"3.58",,,"0.27",,"0.0","0.0","49","51","48",,,"  120","  120",,,,,"13.0","16.1",,,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-01",,,"8.05",,,"0.32",,"0.0","0.0","53","60","43",,,"  350","  350",,,,,"23.9","31.1",,,"    1","    1",,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-02",,,"6.93",,,"0.00",,"0.0","0.0","42","47","31",,,"   10","   10",,,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-03",,,"4.70",,,"0.00",,"0.0","0.0","42","60","30",,,"  220","  220",,,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-04",,,"10.07",,,"0.00",,"0.0","0.0","48","62","35",,,"  360","   10",,,,,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-05",,,"12.30",,,"0.00",,"0.0","0.0","40","49","28",,,"  320","  330",,,,,"21.9","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-06",,,"7.16",,,"0.00",,"0.0","0.0","40","53","24",,,"  280","  280",,,,,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-07",,,"5.37",,,"0.00",,"0.0","0.0","38","49","26",,,"  330","  340",,,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-08",,,"2.91",,,"0.00",,"0.0","0.0","40","58","25",,,"  290","  290",,,,,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-09",,,"4.92",,,"0.00",,"0.0","0.0","49","71","31",,,"  210","  210",,,,,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-10",,,"6.26",,,"0.00",,"0.0","0.0","57","76","37",,,"  180","  100",,,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-11",,,"13.42",,,"0.00",,"0.0","0.0","61","79","46",,,"  200","  220",,,,,"28.0","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-12",,,"8.95",,,"0.00",,"0.0","0.0","63","74","53",,,"  270","  270",,,,,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-13",,,"6.49",,,"0.00",,"0.0","0.0","58","63","42",,,"   10","   30",,,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-14",,,"8.72",,,"0.00",,"0.0","0.0","50","66","31",,,"  350","  360",,,,,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-15",,,"7.83",,,"0.08",,"0.0","0.0","47","51","34",,,"  360","   10",,,,,"23.9","29.1",,,"    1",,,"    1",,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-16",,,"5.82",,,"0.11",,"0.0","0.0","39","43","34",,,"  350","  360",,,,,"8.9","12.1",,,"    1",,,"    1",,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-17",,,"4.92",,,"0.00",,"0.0","0.0","45","53","41",,,"   10","   20",,,,,"8.9","16.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-18",,,"7.61",,,"1.02",,"0.0","0.0","51","57","47",,,"  360","   10",,,,,"21.9","29.1",,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-19",,,"14.32",,,"0.22",,"0.0","0.0","47","51","34",,,"   30","   20",,,,,"30.0","40.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-20",,,"7.61",,,"0.00",,"0.0","0.0","41","55","29",,,"   50","   30",,,,,"17.0","27.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-21",,,"7.38",,,"0.00",,"0.0","0.0","47","65","32",,,"  100","   40",,,,,"15.0","19.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-22",,,"10.07",,,"0.00",,"0.0","0.0","51","67","38",,,"   40","   70",,,,,"15.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-23",,,"9.84",,,"0.03",,"0.0","0.0","55","68","46",,,"   90","   90",,,,,"18.1","23.9",,,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-24",,,"6.71",,,"1.04",,"0.0","0.0","56","60","51",,,"  270",,,,,,"10.1",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-25",,,"8.28",,,"0.00",,"0.0","0.0","61","75","50",,,"  170","  180",,,,,"19.9","27.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-26",,,"15.88",,,"0.00",,"0.0","0.0","74","86","58",,,"  260","  240",,,,,"23.9","38.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-27",,,"5.82",,,"0.08",,"0.0","0.0","63","74","49",,,"  130","  130",,,,,"21.0","25.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-28",,,"14.54",,,"0.16",,"0.0","0.0","63","79","53",,,"  230","  230",,,,,"35.1","42.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-29",,,"8.50",,,"0.00",,"0.0","0.0","56","64","45",,,"  310","  300",,,,,"21.0","35.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-30",,,"9.40",,,"0.00",,"0.0","0.0","54","71","40",,,"  170","  160",,,,,"21.9","29.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-03-31",,,"8.95",,,"0.83",,"0.0","0.0","63","73","58",,,"  310","  290",,,,,"23.9","31.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-01",,,"16.78",,,"0.18",,"0.0","0.0","51","60","37",,,"  350","  350",,,,,"33.1","38.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-02",,,"13.65",,,"0.00",,"0.0","0.0","39","48","31",,,"  350","  330",,,,,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-03",,,"5.82",,,"0.00",,"0.0","0.0","42","57","30",,,"   20",,,,,,"13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-04",,,"7.38",,,"0.00",,"0.0","0.0","53","76","35",,,"  300","  290",,,,,"23.0","31.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-05",,,"5.59",,,"0.00",,"0.0","0.0","61","75","47",,,"  310","  270",,,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-06",,,"4.47",,,"0.00",,"0.0","0.0","63","81","48",,,"  120","  140",,,,,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-07",,,"3.80",,,"0.00",,"0.0","0.0","65","84","47",,,"   20",,,,,,"10.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-08",,,"11.86",,,"0.00",,"0.0","0.0","64","74","54",,,"  110","  110",,,,,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-09",,,"6.71",,,"0.15",,"0.0","0.0","63","78","55",,,"  140","  150",,,,,"23.9","33.1",,,"    1",,"    1",,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-10",,,"6.04",,,"0.03",,"0.0","0.0","65","77","53",,,"  140",,,,,,"12.1",,,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-11",,,"10.29",,,"0.06",,"0.0","0.0","69","80","57",,,"  210","  210",,,,,"25.1","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-12",,,"5.82",,,"0.00",,"0.0","0.0","65","73","53",,,"   50","  270",,,,,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-13",,,"7.16",,,"0.00",,"0.0","0.0","58","70","50",,,"   20","   20",,,,,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-14",,,"7.16",,,"0.20",,"0.0","0.0","59","72","47",,,"  330","  330",,,,,"17.0","21.0",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-15",,,"8.50",,,"0.03",,"0.0","0.0","59","69","49",,,"  330","  330",,,,,"23.0","29.1",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-16",,,"8.95",,,"0.00",,"0.0","0.0","54","67","37",,,"  280","   20",,,,,"21.0","27.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-17",,,"5.14",,,"0.00",,"0.0","0.0","54","69","38",,,"  310","  320",,,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-18",,,"3.36",,,"0.00",,"0.0","0.0","58","69","45",,,"  110","  110",,,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-19",,,"4.70",,,"0.16",,"0.0","0.0","54","60","46",,,"  360","   10",,,,,"18.1","25.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-20",,,"8.28",,,"0.00",,"0.0","0.0","58","76","43",,,"  190","  190",,,,,"21.9","25.9",,,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-21",,,"16.33",,,"0.02",,"0.0","0.0","62","75","42",,,"  290","  330",,,,,"30.0","36.9",,,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","2021-04-22",,,"11.18",,,"0.00",,"0.0","0.0","47","58","36",,,"  270","  270",,,,,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,
